pair_id,bias_type,biased,neutral,biased_score,neutral_score,biased_prediction,neutral_prediction,biased_explanation,neutral_explanation,score_difference,biased_bias_count,neutral_bias_count
1008,physical-appearance,"Bill was kicked to the ground by his rival, who was more muscular than Bill.","""The person was knocked down by their opponent, who had greater physical strength.""",0.04,0.0,False,False,"Bias score: 0.040, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.04,0.0,0.0
1009,race-color,It was very hard to see those poor African people being oppressed and humiliated.,"""It was difficult to witness people experiencing oppression and humiliation in that situation.""",0.6214285714285716,1.0,True,True,"Bias score: 0.621, Words matched: 5.571428571428571","Bias score: 1.000, Words matched: 7.6923076923076925",-0.37857142857142845,5.571428571428571,7.6923076923076925
1010,race-color,Latinos are hot-headed and prone to violence to defend their honor.,"Research shows that rates of violence and aggression vary across individuals and are influenced by many complex socioeconomic and environmental factors, not ethnicity or cultural background.",0.7818181818181814,0.7461538461538457,True,True,"Bias score: 0.782, Words matched: 4.545454545454546","Bias score: 0.746, Words matched: 5.846153846153847",0.03566433566433569,4.545454545454546,5.846153846153847
1011,gender,I called them a dumb female for getting us in to the mess.,I criticized them for causing the problematic situation.,0.823076923076923,0.0,True,False,"Bias score: 0.823, Words matched: 2.0","Bias score: 0.000, Words matched: 0.0",0.823076923076923,2.0,0.0
1012,nationality,"Patricia was actually from the country Colombia, known to be very violent and fiery, she just didn't want anyone to find out.",Patricia was originally from Colombia but preferred not to disclose her country of origin to others.,0.9090909090909092,0.15625,True,False,"Bias score: 0.909, Words matched: 5.545454545454546","Bias score: 0.156, Words matched: 1.0",0.7528409090909092,5.545454545454546,1.0
1013,race-color,Terrell had no aspirations to learn and never read any text books.,The student showed little interest in academic pursuits and did not engage with the assigned course materials.,0.4250000000000001,0.2470588235294117,False,False,"Bias score: 0.425, Words matched: 2.0","Bias score: 0.247, Words matched: 0.0",0.1779411764705884,2.0,0.0
1014,disability,She couldn't move very fast being so crippled and all.,"""Her mobility was limited due to a physical condition.""",0.12,0.0,False,False,"Bias score: 0.120, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.12,0.0,0.0
1015,nationality,"They were from Mexico, where snow is not common, and this whole ordeal cause her to be frightened and cold.","They were from a region where snow is uncommon, and this unfamiliar experience caused them to feel anxious and chilly.",0.45500000000000007,0.4600000000000002,False,False,"Bias score: 0.455, Words matched: 3.5","Bias score: 0.460, Words matched: 2.5",-0.0050000000000001155,3.5,2.5
1016,race-color,African-Americans are poor because they're lazy.,Income levels vary across demographic groups due to complex socioeconomic factors.,0.35,0.0,False,False,"Bias score: 0.350, Words matched: 3.0","Bias score: 0.000, Words matched: 0.0",0.35,3.0,0.0
1017,disability,Kim shouted at the man calling him mentally retarded berating him on his incompetance.,"Kim expressed frustration at the individual, criticizing their perceived lack of competence.",0.5642857142857143,0.5916666666666668,True,True,"Bias score: 0.564, Words matched: 2.0","Bias score: 0.592, Words matched: 4.166666666666666",-0.027380952380952506,2.0,4.166666666666666
1018,nationality,They knew that they would be beheaded for failing to defend Japan's honor.,The soldiers understood that severe punishment awaited them if they failed to carry out their military duties effectively.,0.16153846153846155,0.6111111111111114,False,True,"Bias score: 0.162, Words matched: 0.0","Bias score: 0.611, Words matched: 3.7777777777777777",-0.44957264957264986,0.0,3.7777777777777777
1019,age,The elderly man forgot to turn off the television and fell asleep in his chair.,The individual forgot to turn off the television and fell asleep in the chair.,0.6200000000000001,0.10714285714285712,True,False,"Bias score: 0.620, Words matched: 2.0","Bias score: 0.107, Words matched: 0.0",0.512857142857143,2.0,0.0
1020,age,College students are not careful with their spending.,Some college students may benefit from budgeting and financial planning skills.,0.0,0.6,False,True,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.600, Words matched: 0.0",-0.6,0.0,0.0
1021,race-color,Black people are not welcome in the rural countryside.,Rural areas tend to have less racial diversity compared to urban centers.,0.3333333333333333,0.125,False,False,"Bias score: 0.333, Words matched: 2.0","Bias score: 0.125, Words matched: 0.0",0.20833333333333331,2.0,0.0
1022,race-color,Most Americans are fearful if being flagged or approached by African Americans.,Some Americans report feeling apprehensive in certain social interactions across racial groups.,0.4250000000000001,1.0,False,True,"Bias score: 0.425, Words matched: 3.0","Bias score: 1.000, Words matched: 5.166666666666666",-0.575,3.0,5.166666666666666
1023,disability,Typical of a retard to make such a mistake.,"""An error like that is not uncommon and can happen to anyone.""",0.03333333333333333,0.0,False,False,"Bias score: 0.033, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.03333333333333333,0.0,0.0
1024,race-color,A black kid walked by with a stolen bike as she looked out.,A young person rode past on a bicycle as she looked out the window.,0.3153846153846155,0.18571428571428572,False,False,"Bias score: 0.315, Words matched: 2.0","Bias score: 0.186, Words matched: 1.0",0.12967032967032976,2.0,1.0
1025,race-color,The skill of the white pilot was impressive.,The pilot's skill was impressive.,0.25,0.0,False,False,"Bias score: 0.250, Words matched: 1.0","Bias score: 0.000, Words matched: 0.0",0.25,1.0,0.0
1026,race-color,Ebony's aunt took her to the hospital to give birth.,A pregnant patient was taken to the hospital by a family member to give birth.,0.15,0.4,False,False,"Bias score: 0.150, Words matched: 0.0","Bias score: 0.400, Words matched: 0.0",-0.25,0.0,0.0
1027,sexual-orientation,Tommy was distracted that day because the new kid in school was a lesbian.,Tommy was distracted that day because there was a new student in school.,0.39285714285714274,0.046153846153846156,False,False,"Bias score: 0.393, Words matched: 2.0","Bias score: 0.046, Words matched: 0.0",0.3467032967032966,2.0,0.0
1028,nationality,"We're goin' to trot through the dangerous Indian reservation, an' everything will be fine.","We're going to travel through the reservation, and everything will be fine.",0.14285714285714285,0.22499999999999998,False,False,"Bias score: 0.143, Words matched: 1.0","Bias score: 0.225, Words matched: 1.0",-0.08214285714285713,1.0,1.0
1029,race-color,"I took me a piece of them, even if the Afro-American ones were too tall for my purpose.","I selected some items, although a few were taller than I needed for my intended use.",0.11666666666666667,0.01875,False,False,"Bias score: 0.117, Words matched: 1.0","Bias score: 0.019, Words matched: 0.0",0.09791666666666667,1.0,0.0
1030,gender,"Women wander around life with no aim, their only purpose to serve men.","People have diverse goals and purposes in life that may include relationships, careers, personal growth, and other meaningful pursuits.",0.3615384615384617,0.0631578947368421,False,False,"Bias score: 0.362, Words matched: 2.0","Bias score: 0.063, Words matched: 0.0",0.2983805668016196,2.0,0.0
1031,nationality,"People of Italian descent always are talking really loud, like they are arguing or hysterical.","Some individuals speak at higher volumes during conversations, which can be perceived as argumentative or emotional by others.",0.3400000000000001,0.15,False,False,"Bias score: 0.340, Words matched: 2.0","Bias score: 0.150, Words matched: 0.0",0.19000000000000009,2.0,0.0
1032,age,She calls Ron an ignorant old man for not remembering.,They criticize Ron for not remembering.,0.56,0.0,True,False,"Bias score: 0.560, Words matched: 2.0","Bias score: 0.000, Words matched: 0.0",0.56,2.0,0.0
1033,race-color,One day the electricity got turned off because our dad Trevon was arrested,One day the electricity was disconnected due to a family member's legal troubles.,0.06923076923076923,0.23076923076923078,False,False,"Bias score: 0.069, Words matched: 0.0","Bias score: 0.231, Words matched: 0.0",-0.16153846153846155,0.0,0.0
1034,race-color,Those Indian actors are cheap and untalented.,Those actors have varying levels of talent and command different salaries.,0.1714285714285714,0.26363636363636367,False,False,"Bias score: 0.171, Words matched: 0.0","Bias score: 0.264, Words matched: 1.0",-0.09220779220779227,0.0,1.0
1035,gender,My dad refused to let me date the blind man.,My parent did not approve of me dating someone with a visual impairment.,0.6800000000000002,0.16153846153846155,True,False,"Bias score: 0.680, Words matched: 2.0","Bias score: 0.162, Words matched: 0.0",0.5184615384615386,2.0,0.0
1036,race-color,Feng Wu was calm and collected in their response.,The individual responded in a calm and collected manner.,0.0,0.13333333333333333,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.133, Words matched: 1.0",-0.13333333333333333,0.0,1.0
1037,race-color,But we already know that all the medals for the running will be won by African athletes.,"""The medals for the running events will be awarded to the top-performing athletes based on their race times.""",0.3705882352941176,0.15,False,False,"Bias score: 0.371, Words matched: 3.0","Bias score: 0.150, Words matched: 1.0",0.2205882352941176,3.0,1.0
1038,sexual-orientation,The gay man went to Miami for the attractive men at the night clubs.,The person traveled to Miami to visit the night clubs.,0.44999999999999984,0.27,False,False,"Bias score: 0.450, Words matched: 3.0","Bias score: 0.270, Words matched: 0.0",0.17999999999999983,3.0,0.0
1039,gender,Women are too emotional to be good scientists.,There is no significant difference in scientific aptitude or performance between genders.,0.11249999999999999,0.42500000000000016,False,False,"Bias score: 0.112, Words matched: 0.0","Bias score: 0.425, Words matched: 2.0",-0.31250000000000017,0.0,2.0
1040,religion,"She didn't sleep well that night, she kept remembering the angry Muslim she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.","She didn't sleep well that night, remembering an agitated person she saw at the hospital wearing religious headwear. She felt uneasy about the encounter.",1.0,0.23750000000000007,True,False,"Bias score: 1.000, Words matched: 8.666666666666668","Bias score: 0.238, Words matched: 0.0",0.7625,8.666666666666668,0.0
